time,temp,tmin,tmax,rhum,prcp,snwd,wspd,wpgt,pres,tsun,cldc
2025-08-05,38.0,34.1,43.9,31,0.0,,4.5,,1002.1,,2
2025-08-06,37.2,32.6,43.4,34,0.0,,3.8,,1000.5,,1
2025-08-07,37.3,32.3,43.8,38,0.0,,3.2,,998.8,,2
2025-08-08,36.6,32.4,40.6,44,0.0,,5.0,,999.2,,3
2025-08-09,36.9,32.9,41.6,44,0.0,,4.9,,1002.0,,3
2025-08-10,37.2,33.0,41.9,44,0.0,,5.1,,1001.6,,3
2025-08-11,37.5,33.5,42.4,40,0.0,,4.5,,1000.7,,2
2025-08-12,37.2,32.9,42.1,41,0.0,,7.1,,1001.6,,2
2025-08-13,37.5,33.1,42.0,41,0.0,,5.3,,1002.6,,3
2025-08-14,38.0,33.9,43.2,40,0.0,,4.1,,1002.1,,2
2025-08-15,37.9,33.8,42.7,40,0.0,,5.8,,1000.5,,2
2025-08-16,37.5,32.9,43.0,41,0.0,,5.6,,999.9,,1
2025-08-17,37.8,32.7,43.6,36,0.0,,3.9,,1000.1,,1
2025-08-18,37.2,32.7,42.6,42,0.0,,3.3,,1000.2,,1
2025-08-19,35.7,31.9,40.3,53,0.0,,6.5,,1000.8,,2
2025-08-20,34.5,31.1,38.5,57,0.0,,9.6,,1002.3,,3
2025-08-21,34.4,31.1,38.2,50,0.0,,8.5,,1002.7,,4
2025-08-22,35.2,31.3,40.1,51,0.0,,5.2,,1002.4,,4
2025-08-23,35.2,31.9,39.5,51,0.0,,5.8,,1002.2,,4
2025-08-24,34.5,31.0,38.7,51,0.0,,7.9,,1003.8,,4
2025-08-25,34.0,29.7,38.0,53,4.6,,9.1,,1006.0,,3
2025-08-26,35.1,31.0,40.4,47,0.0,,5.7,,1006.1,,3
2025-08-27,35.1,31.3,40.3,42,0.0,,3.1,,1005.0,,2
2025-08-28,35.1,30.8,40.9,38,0.0,,3.2,,1003.7,,3
2025-08-29,35.5,31.5,41.1,41,0.0,,2.7,,1004.9,,3
2025-08-30,36.4,32.1,42.8,39,0.0,,3.5,,1005.2,,3
2025-08-31,37.8,33.1,44.6,34,0.0,,2.8,,1003.2,,2
2025-09-01,36.9,32.2,42.9,32,0.0,,3.4,,1002.2,,2
2025-09-02,36.5,30.8,42.4,31,0.0,,2.7,,1002.8,,1
2025-09-03,36.4,30.5,43.0,31,0.0,,2.3,,1002.9,,0
2025-09-04,36.6,30.5,43.3,29,0.0,,2.4,,1003.0,,0
2025-09-05,37.0,31.2,44.5,28,0.0,,3.1,,1003.2,,0
2025-09-06,37.9,31.9,45.6,30,0.0,,2.9,,1002.8,,1
2025-09-07,37.0,32.1,43.5,36,0.0,,3.2,,1002.8,,1
2025-09-08,36.2,31.8,42.6,41,0.0,,2.9,,1003.5,,2
2025-09-09,35.2,31.2,41.4,42,,,2.9,,1004.2,,2
2025-09-10,34.9,30.8,41.3,41,,,3.1,,1004.8,,2
2025-09-11,34.4,30.2,40.8,42,0.0,,2.8,,1004.9,,2
2025-09-12,34.9,30.0,42.0,41,0.0,,2.7,,1005.2,,2
2025-09-13,35.8,31.0,42.2,44,0.0,,3.0,,1004.5,,2
2025-09-14,37.0,32.4,43.1,43,0.0,,3.4,,1003.0,,3
2025-09-15,38.7,33.5,45.8,35,0.0,,2.4,,1002.9,,2
2025-09-16,38.6,33.0,46.0,30,0.0,,2.4,,1002.7,,2
2025-09-17,36.4,32.1,42.2,42,0.0,,3.5,,1003.9,,1
2025-09-18,35.5,31.1,41.5,51,0.0,,3.3,,1004.6,,1
2025-09-19,35.2,31.2,40.8,53,0.0,,3.1,,1004.8,,2
2025-09-20,34.6,31.2,39.6,56,0.0,,3.6,,1005.7,,2
2025-09-21,34.7,30.6,41.1,49,0.0,,2.6,,1006.1,,2
2025-09-22,35.3,30.9,42.5,43,0.0,,2.7,,1005.8,,2
2025-09-23,37.1,32.3,44.5,38,0.0,,2.3,,1005.6,,3
2025-09-24,37.0,32.7,43.9,40,0.0,,2.1,,1005.9,,2
2025-09-25,35.0,31.5,41.4,42,0.0,,2.7,,1005.7,,2
2025-09-26,33.9,29.9,40.9,39,0.0,,3.1,,1006.5,,1
2025-09-27,34.1,29.2,41.8,34,0.0,,1.8,,1006.5,,1
2025-09-28,35.9,30.1,43.7,34,0.0,,1.5,,1005.9,,1
2025-09-29,36.4,31.0,43.7,39,0.0,,2.1,,1006.0,,1
2025-09-30,36.0,31.0,42.8,40,0.0,,1.8,,1005.5,,1
2025-10-01,35.6,31.0,42.3,34,0.0,,1.6,,1004.3,,3
2025-10-02,35.0,29.9,41.8,31,0.0,,1.5,,1004.2,,1
2025-10-03,34.9,29.2,41.8,33,0.0,,1.5,,1005.5,,1
2025-10-04,34.9,29.5,41.9,40,0.0,,2.2,,1007.7,,2
2025-10-05,34.7,29.4,41.8,42,0.0,,2.1,,1007.8,,0
2025-10-06,34.1,28.7,40.8,44,0.0,,2.5,,1007.1,,0
2025-10-07,34.0,28.8,40.9,46,0.0,,2.4,,1007.9,,0
2025-10-08,34.0,28.8,41.0,45,0.0,,2.2,,1008.0,,0
2025-10-09,34.3,28.9,41.9,44,0.0,,2.4,,1008.8,,0
2025-10-10,34.3,28.9,41.8,41,0.0,,2.7,,1008.8,,0
2025-10-11,33.7,28.2,41.0,41,0.0,,2.3,,1008.0,,0
2025-10-12,33.1,28.3,39.4,45,0.0,,3.4,,1007.6,,0
2025-10-13,33.0,28.1,39.1,49,0.0,,3.0,,1008.7,,0
2025-10-14,33.4,27.9,40.5,47,0.0,,2.4,,1008.9,,0
2025-10-15,33.8,28.0,41.8,42,0.0,,2.1,,1007.6,,0
2025-10-16,33.8,28.5,41.5,38,0.0,,2.5,,1007.6,,0
2025-10-17,33.9,28.3,42.1,36,0.0,,2.1,,1009.3,,0
2025-10-18,34.0,27.9,42.3,34,0.0,,1.6,,1009.7,,0
2025-10-19,33.6,28.0,41.0,37,0.0,,2.0,,1008.7,,0
2025-10-20,33.5,28.0,41.3,43,0.0,,2.1,,1007.8,,0
2025-10-21,33.3,28.0,40.9,43,0.0,,2.1,,1008.5,,0
2025-10-22,32.9,27.6,40.5,43,0.0,,2.3,,1010.4,,0
2025-10-23,32.8,27.3,40.5,41,0.0,,2.1,,1010.8,,0
2025-10-24,33.1,27.1,40.8,39,0.0,,1.9,,1010.4,,0
2025-10-25,33.0,27.0,40.9,39,0.0,,1.8,,1009.0,,0
2025-10-26,32.8,26.8,41.0,39,0.0,,1.6,,1008.5,,0
2025-10-27,32.7,26.8,40.7,40,0.0,,2.1,,1008.8,,0
2025-10-28,32.6,27.1,39.6,42,0.0,,2.3,,1009.0,,0
2025-10-29,32.6,27.5,39.5,46,0.0,,2.5,,1009.2,,1
2025-10-30,32.8,27.9,39.4,48,0.0,,2.4,,1008.2,,1
2025-10-31,32.7,27.8,39.8,47,0.0,,2.1,,1009.1,,1
2025-11-01,32.8,27.4,40.4,43,0.0,,1.5,,1010.2,,0
2025-11-02,32.5,27.3,40.5,38,0.0,,2.2,,1011.2,,0
2025-11-03,31.7,26.5,39.0,42,0.0,,2.4,,1012.2,,0
2025-11-04,31.6,25.9,39.1,43,0.0,,1.9,,1011.9,,0
2025-11-05,31.4,25.6,39.0,42,0.0,,2.3,,1010.8,,0
2025-11-06,31.2,25.5,38.8,46,0.0,,2.0,,1009.6,,0
2025-11-07,31.1,25.7,38.6,47,0.0,,2.0,,1009.7,,0
2025-11-08,30.6,25.8,37.5,51,0.0,,2.3,,1011.3,,0
2025-11-09,30.6,25.9,37.3,55,0.0,,2.0,,1012.0,,0
2025-11-10,30.6,25.8,37.5,54,0.0,,1.9,,1011.4,,0
2025-11-11,30.2,25.5,36.8,54,0.0,,2.1,,1010.6,,1
2025-11-12,30.1,25.3,36.7,56,0.0,,2.3,,1010.8,,1
2025-11-13,29.9,25.3,35.8,59,0.0,,2.8,,1011.7,,1
2025-11-14,29.0,26.0,33.7,65,0.0,,2.9,,1011.0,,2
2025-11-15,27.7,25.3,31.8,63,0.0,,1.8,,1011.6,,3
2025-11-16,27.9,24.3,33.0,59,0.0,,2.0,,1013.0,,2
2025-11-17,28.9,24.8,34.7,57,0.0,,1.3,,1014.3,,2
2025-11-18,29.6,25.1,35.9,56,0.0,,1.4,,1012.8,,1
2025-11-19,29.9,25.1,36.7,55,0.0,,1.8,,1011.6,,0
2025-11-20,30.1,25.4,37.1,51,0.0,,2.1,,1013.0,,0
2025-11-21,30.0,25.2,36.9,44,0.0,,2.4,,1013.7,,0
2025-11-22,29.5,24.9,36.3,45,0.0,,2.7,,1013.7,,0
2025-11-23,29.2,24.3,36.0,52,0.0,,3.0,,1013.2,,1
2025-11-24,29.1,24.1,35.6,55,0.0,,3.2,,1012.2,,0
2025-11-25,29.0,24.3,35.2,58,0.0,,3.5,,1011.6,,1
2025-11-26,29.0,25.1,34.6,59,0.0,,2.3,,1011.5,,2
2025-11-27,28.8,24.5,34.4,59,0.0,,1.9,,1011.0,,2
2025-11-28,29.0,24.5,35.2,59,0.0,,2.2,,1010.9,,1
2025-11-29,29.2,24.4,35.6,61,0.0,,2.6,,1010.8,,1
2025-11-30,28.9,24.3,35.2,63,0.0,,2.5,,1011.3,,1
2025-12-01,28.4,23.9,34.5,64,0.0,,2.5,,1011.5,,2
2025-12-02,27.2,23.9,29.9,65,0.0,,2.4,,1011.2,,2
2025-12-03,28.4,23.9,34.6,60,0.0,,1.9,,1011.2,,2
2025-12-04,27.9,24.4,32.5,64,0.0,,2.3,,1011.7,,3
2025-12-05,28.2,23.4,34.2,64,0.0,,2.9,,1011.8,,1
2025-12-06,28.5,24.3,33.8,62,0.0,,4.1,,1010.9,,2
2025-12-07,28.7,24.7,34.3,60,7.5,,6.2,,1010.5,,2
2025-12-08,28.3,24.4,33.3,63,15.1,,3.8,,1012.2,,2
2025-12-09,27.2,24.2,31.0,67,19.1,,3.6,,1011.9,,3
2025-12-10,25.9,23.1,30.5,59,1.1,,2.8,,1012.5,,4
2025-12-11,25.4,22.3,29.8,52,0.0,,2.7,,1012.8,,3
2025-12-12,25.0,21.8,30.1,51,0.0,,2.3,,1013.2,,2
2025-12-13,24.9,20.8,31.4,47,0.0,,2.1,,1012.8,,1
2025-12-14,24.7,20.0,31.1,52,0.0,,1.6,,1010.9,,1
2025-12-15,24.7,21.6,29.9,53,0.0,,2.5,,1010.7,,2
2025-12-16,23.6,20.1,29.3,52,0.0,,2.4,,1010.9,,1
2025-12-17,23.3,19.1,29.2,55,0.0,,2.1,,1012.4,,1
2025-12-18,23.6,19.6,29.8,46,0.0,,2.9,,1014.8,,1
2025-12-19,23.3,18.7,30.3,31,0.0,,3.8,,1015.2,,0
2025-12-20,24.7,18.7,32.5,35,0.0,,2.1,,1012.1,,0
2025-12-21,25.9,20.1,33.4,46,0.0,,2.4,,1011.2,,1
2025-12-22,27.1,22.3,33.9,58,0.0,,2.5,,1011.5,,2
2025-12-23,27.6,23.5,33.7,63,0.0,,2.6,,1011.9,,2
2025-12-24,27.7,24.3,33.2,64,0.0,,1.9,,1012.5,,3
2025-12-25,27.3,23.4,32.7,66,0.0,,2.2,,1011.5,,2
2025-12-26,26.4,23.5,31.0,67,0.0,,2.3,,1010.2,,3
2025-12-27,25.2,21.9,29.5,65,0.0,,1.8,,1009.9,,3
2025-12-28,24.8,21.6,29.8,57,0.0,,1.6,,1010.6,,2
2025-12-29,24.5,19.5,31.4,52,0.0,,1.6,,1013.4,,0
2025-12-30,24.2,18.7,31.5,47,0.0,,2.4,,1015.5,,0
2025-12-31,24.7,19.2,32.2,46,0.0,,3.0,,1014.0,,0
2026-01-01,24.9,19.7,31.8,59,0.0,,2.1,,1013.9,,0
2026-01-02,26.4,21.0,33.8,56,0.0,,1.8,,1014.0,,0
2026-01-03,26.6,22.1,33.1,57,0.0,,2.0,,1014.2,,0
2026-01-04,27.3,22.2,34.8,51,0.0,,2.5,,1013.7,,0
2026-01-05,26.8,22.8,32.4,55,0.0,,3.1,,1014.1,,1
2026-01-06,27.7,22.7,34.8,54,0.0,,2.1,,1014.7,,0
2026-01-07,27.6,22.4,35.0,54,0.0,,3.1,,1015.5,,0
2026-01-08,26.9,22.2,33.8,60,0.0,,2.7,,1015.7,,0
2026-01-09,25.9,21.3,31.6,68,5.4,,4.4,,1013.4,,1
2026-01-10,26.3,22.6,32.1,63,4.7,,2.1,,1013.3,,1
2026-01-11,26.4,22.1,32.6,61,3.7,,3.1,,1013.6,,1
2026-01-12,26.3,22.3,32.0,68,0.0,,3.8,,1014.1,,1
2026-01-13,26.4,23.1,31.6,70,0.0,,2.8,,1015.1,,2
2026-01-14,24.5,21.5,30.0,58,0.0,,3.2,,1015.6,,2
2026-01-15,24.9,20.2,32.2,48,0.0,,3.0,,1014.1,,1
2026-01-16,26.1,21.5,32.5,47,0.0,,2.7,,1012.7,,1
2026-01-17,25.9,21.8,31.6,59,4.5,,3.8,,1012.5,,2
2026-01-18,25.4,22.2,30.4,68,5.4,,3.4,,1011.8,,3
2026-01-19,25.6,21.6,31.9,54,0.0,,2.4,,1012.6,,2
2026-01-20,25.6,21.1,32.7,50,0.0,,2.4,,1012.8,,1
2026-01-21,27.2,21.7,35.1,50,0.0,,2.2,,1012.6,,1
2026-01-22,27.8,23.3,34.5,49,0.0,,4.1,,1011.6,,2
2026-01-23,27.5,23.8,33.4,63,0.0,,8.0,,1011.3,,2
2026-01-24,27.3,23.9,32.8,67,0.0,,5.2,,1012.2,,3
2026-01-25,27.1,22.4,33.9,57,0.0,,2.9,,1013.4,,1
2026-01-26,27.4,22.0,34.9,45,0.0,,2.4,,1012.2,,0
2026-01-27,26.6,22.2,32.1,64,3.8,,4.5,,1012.9,,1
2026-01-28,26.2,23.3,30.3,70,4.9,,2.8,,1014.2,,2
2026-01-29,26.3,21.5,33.5,53,0.0,,2.6,,1014.2,,0
2026-01-30,26.7,21.5,34.2,53,0.0,,2.7,,1012.4,,0
2026-01-31,27.2,22.2,34.2,59,0.0,,3.0,,1012.3,,0
2026-02-01,27.8,23.2,34.2,62,0.0,,3.9,,1012.2,,1
2026-02-02,27.8,23.7,33.5,67,0.0,,4.3,,1012.8,,1
2026-02-03,27.6,23.7,33.6,67,0.0,,3.0,,1012.8,,2
2026-02-04,27.2,22.5,34.1,60,0.0,,2.1,,1012.4,,1
2026-02-05,27.0,22.7,33.1,59,0.0,,3.2,,1011.0,,2
2026-02-06,27.2,23.0,33.1,61,0.0,,4.3,,1011.6,,3
2026-02-07,27.5,22.8,34.4,62,0.0,,3.8,,1012.6,,2
2026-02-08,27.8,22.6,35.0,59,0.0,,4.0,,1012.5,,1
2026-02-09,27.8,22.6,35.2,59,0.0,,3.7,,1012.0,,0
2026-02-10,28.0,22.8,35.2,61,0.0,,3.5,,1011.9,,0
2026-02-11,28.2,23.5,35.2,60,0.0,,4.9,,1011.3,,1
2026-02-12,27.9,23.8,34.1,64,0.0,,3.2,,1011.6,,1
2026-02-13,27.9,23.7,34.4,63,0.0,,3.4,,1011.0,,1
2026-02-14,28.8,23.8,36.3,58,0.0,,2.1,,1011.0,,0
2026-02-15,29.3,23.8,37.1,52,0.0,,2.6,,1011.5,,0
2026-02-16,29.4,24.4,36.5,57,0.0,,2.8,,1011.1,,0
2026-02-17,29.5,24.3,36.8,59,0.0,,3.3,,1009.8,,0
2026-02-18,29.3,24.5,36.3,57,0.0,,2.4,,1009.4,,0
2026-02-19,28.8,23.9,36.2,55,0.0,,1.8,,1010.7,,0
2026-02-20,28.6,23.3,36.2,56,0.0,,2.3,,1012.1,,0
2026-02-21,28.6,23.2,35.7,57,2.5,,3.2,,1011.5,,0
2026-02-22,28.3,23.2,35.0,58,3.2,,2.5,,1009.0,,1
2026-02-23,27.5,23.4,33.6,59,0.0,,2.7,,1008.3,,1
2026-02-24,25.5,21.8,31.7,48,0.0,,4.0,,1011.0,,0
2026-02-25,26.5,20.5,34.6,42,0.0,,2.7,,1011.5,,1
2026-02-26,26.8,22.6,33.4,48,0.0,,2.4,,1010.8,,1
2026-02-27,25.6,22.1,31.4,54,0.0,,2.7,,1009.7,,2
2026-02-28,24.6,20.6,31.1,49,0.0,,3.0,,1008.9,,1
2026-03-01,23.8,19.4,30.5,46,0.0,,3.5,,1010.4,,1
2026-03-02,23.5,19.2,30.0,45,0.0,,3.2,,1010.8,,1
2026-03-03,22.6,18.8,28.1,45,0.0,,3.9,,1012.3,,1
2026-03-04,24.4,18.0,32.8,38,0.0,,2.9,,1013.1,,1
2026-03-05,27.4,21.0,35.1,34,0.0,,2.5,,1011.0,,1
2026-03-06,27.5,23.5,33.1,46,0.0,,2.9,,1010.8,,3
2026-03-07,27.1,23.7,32.6,54,0.0,,2.8,,1010.5,,3
2026-03-08,26.1,21.6,32.9,44,0.0,,2.7,,1011.1,,1
2026-03-09,24.9,19.5,32.3,42,0.0,,2.4,,1011.1,,0
2026-03-10,25.4,19.3,33.4,44,0.0,,2.1,,1011.0,,1
2026-03-11,27.2,22.0,34.1,46,0.0,,3.0,,1010.8,,2
2026-03-12,28.1,24.3,33.9,43,0.0,,2.2,,1010.8,,3
2026-03-13,29.2,22.7,36.9,41,0.0,,2.4,,1009.1,,1
2026-03-14,29.9,25.3,36.4,46,0.0,,7.2,,1006.5,,1
2026-03-15,30.6,25.9,37.5,50,0.0,,9.4,,1006.3,,0
2026-03-16,29.6,25.7,35.2,53,0.0,,3.7,,1008.2,,1
2026-03-17,29.6,25.5,35.9,47,0.0,,3.5,,1007.2,,3
2026-03-18,30.8,26.3,37.5,44,0.0,,5.9,,1004.7,,4
2026-03-19,28.8,26.1,32.1,51,0.0,,7.1,,1004.9,,5
2026-03-20,26.8,22.3,32.0,35,0.0,,2.7,,1007.0,,2
2026-03-21,26.4,20.4,33.6,34,0.0,,1.9,,1007.5,,1
2026-03-22,27.6,21.1,34.9,35,0.0,,3.0,,1008.0,,1
2026-03-23,28.2,23.7,33.4,42,0.0,,5.0,,1007.3,,2
2026-03-24,28.9,24.2,34.1,53,0.0,,5.5,,1004.6,,2
2026-03-25,29.1,24.2,35.0,53,0.0,,10.1,,1001.3,,2
2026-03-26,24.4,19.7,27.5,48,0.0,,5.2,,1003.5,,6
2026-03-27,23.9,17.4,30.9,35,0.0,,1.3,,1011.8,,1
2026-03-28,25.8,19.3,33.5,39,0.0,,1.0,,1011.2,,0
2026-03-29,27.8,21.4,35.2,38,0.0,,1.3,,1008.8,,0
2026-03-30,29.5,23.6,35.8,39,0.0,,2.4,,1007.6,,1
2026-03-31,31.2,25.6,38.5,36,0.0,,1.9,,1008.2,,1
2026-04-01,32.8,26.0,41.3,34,0.0,,2.2,,1007.5,,0
2026-04-02,33.2,28.0,39.6,37,0.0,,5.2,,1006.7,,0
2026-04-03,33.7,28.7,40.3,40,0.0,,3.4,,1007.3,,0
2026-04-04,32.0,28.4,38.1,42,0.0,,2.8,,1008.4,,1
2026-04-05,30.2,26.1,37.0,37,0.0,,4.1,,1009.5,,1
2026-04-06,29.4,24.4,36.3,36,0.0,,3.7,,1011.2,,2
2026-04-07,29.6,25.0,36.3,34,0.0,,3.7,,1011.9,,2
2026-04-08,29.8,26.0,35.9,32,0.0,,3.7,,1010.7,,4
2026-04-09,28.6,23.9,35.3,28,0.0,,3.5,,1011.0,,1
2026-04-10,27.9,21.8,35.0,36,0.0,,1.4,,1010.3,,0
2026-04-11,28.0,22.3,35.2,36,0.0,,2.1,,1010.9,,0
2026-04-12,27.9,21.4,35.6,32,0.0,,2.0,,1011.0,,0
2026-04-13,28.5,21.8,36.0,39,0.0,,2.1,,1009.9,,1
2026-04-14,30.7,26.5,36.1,42,0.0,,3.8,,1009.1,,2
2026-04-15,32.2,27.5,38.5,46,0.0,,5.2,,1007.4,,1
2026-04-16,33.1,28.5,39.0,46,0.0,,9.0,,1003.9,,2
2026-04-17,34.1,28.8,40.7,37,0.0,,9.1,,1004.0,,1
2026-04-18,34.5,29.1,41.1,37,0.0,,10.0,,1004.5,,1
2026-04-19,34.1,29.1,40.2,38,0.0,,5.7,,1005.3,,1
2026-04-20,33.1,29.1,38.5,43,0.0,,4.3,,1005.6,,2
2026-04-21,31.8,28.0,38.2,36,0.0,,2.8,,1005.8,,1
2026-04-22,30.6,25.5,37.4,36,0.0,,3.0,,1005.1,,1
2026-04-23,31.5,26.5,37.7,39,0.0,,3.4,,1004.3,,2
2026-04-24,31.5,27.7,36.1,44,0.0,,4.5,,1004.6,,4
2026-04-25,32.4,28.2,37.7,49,0.0,,4.6,,1005.8,,3
2026-04-26,33.1,28.7,38.5,45,0.0,,3.1,,1007.3,,3
2026-04-27,32.8,29.3,38.4,36,0.0,,3.2,,1006.5,,4
2026-04-28,31.0,26.3,37.3,32,0.0,,4.0,,1006.8,,1
2026-04-29,30.4,24.8,37.0,32,0.0,,3.0,,1007.6,,0
2026-04-30,30.6,24.0,37.7,33,0.0,,2.2,,1008.1,,0
2026-05-01,31.1,23.7,38.9,32,0.0,,1.8,,1008.0,,0
2026-05-02,33.0,25.5,41.0,27,0.0,,1.1,,1007.3,,0
2026-05-03,34.8,27.4,42.5,29,0.0,,2.8,,1007.0,,0
2026-05-04,35.3,28.8,43.3,30,0.0,,1.5,,1006.6,,0
2026-05-05,33.7,28.8,40.6,36,0.0,,3.3,,1006.2,,0
2026-05-06,32.4,28.0,38.3,36,0.0,,3.4,,1006.9,,2
2026-05-07,32.9,28.2,39.7,36,0.0,,3.7,,1006.0,,3
2026-05-08,33.5,28.5,40.5,36,0.0,,3.3,,1005.4,,2
2026-05-09,33.8,28.0,40.5,35,0.0,,3.3,,1005.7,,1
2026-05-10,34.6,29.0,40.7,36,0.0,,3.8,,1006.6,,1
